playerID,nameFirst,nameLast,nameGiven,weight,height,bats,throws,position
arciajo01,Jose,Arcia,Jose Raimundo,170,75,R,R,1B
arciaor01,Orlando,Arcia,Orlando Jesus,165,72,R,R,3B
arciaos01,Oswaldo,Arcia,Oswaldo Celestino,225,72,L,R,DH
ardelda01,Dan,Ardell,Daniel Miers,190,74,L,L,RF
ardizru01,Rugger,Ardizoia,Rinaldo Joseph,180,71,R,R,SS
ardnejo01,Joe,Ardner,Joseph A.,160,67,R,R,2B
ardoida01,Danny,Ardoin,Daniel Wayne,205,72,R,R,LF
arellfr01,Frank,Arellanes,Frank Julian,180,72,R,R,DH
arenano01,Nolan,Arenado,Nolan James,205,74,R,R,C
arencjp01,J. P.,Arencibia,Jonathan Paul,210,73,R,R,1B
arftha01,Hank,Arft,Henry Irven,190,70,L,L,LF
ariasal01,Alex,Arias,Alejandro,185,75,R,R,OF
ariasal02,Alberto,Arias,Alberto A.,155,71,R,R,DH
ariasge01,George,Arias,George Alberto,190,71,R,R,CF
ariasjo01,Joaquin,Arias,Joaquin,185,73,R,R,LF
ariasru01,Rudy,Arias,Rodolfo,165,70,L,L,3B
arletbu01,Buzz,Arlett,Russell Loris,225,75,B,R,SS
arlicdo01,Don,Arlich,Donald Louis,185,74,L,L,SS
arlinst01,Steve,Arlin,Stephen Ralph,195,75,R,R,OF
armasma01,Marcos,Armas,Marcos Rafael,190,77,R,R,CF
armasto01,Tony,Armas,Antonio Rafael,182,71,R,R,RF
armasto02,Tony,Armas,Antonio Jose,205,76,R,R,2B
armbrch01,Charlie,Armbruster,Charles Anthony,180,69,R,R,DH
armbred01,Ed,Armbrister,Edison Rosanda,160,71,R,R,3B
armbrha01,Harry,Armbruster,Harry Gregory,190,70,L,L,SS
armbror01,Orville,Armbrust,Orville Martin,195,70,R,R,OF
armoubi99,Bill,Armour,William Reginald,,,,,DH
armstbo01,Robert,Armstrong,Robert,160,74,,,C
armstge01,George,Armstrong,Noble George,190,70,R,R,1B
armstho01,Howard,Armstrong,Howard Elmer,165,69,R,R,1B
armstja01,Jack,Armstrong,Jack William,220,77,R,R,3B
armstmi01,Mike,Armstrong,Michael Dennis,193,75,R,R,3B
armstsh01,Shawn,Armstrong,Shawn Michael,225,74,R,R,SS
arndtha01,Harry,Arndt,Harry John,165,,R,R,RF
arndtla01,Larry,Arndt,Larry Wayne,195,73,R,R,C
arnolbi01,Billy,Arnold,Willis S.,,,,,1B
arnolch01,Chris,Arnold,Christopher Paul,160,70,R,R,OF
arnolja01,Jamie,Arnold,James Lee,190,74,R,R,RF
arnolsc01,Scott,Arnold,Scott Gentry,210,74,R,R,DH
arnolto01,Tony,Arnold,Tony Dale,170,71,R,R,CF
arnovmo01,Morrie,Arnovich,Morris,168,70,R,R,DH
arnsbbr01,Brad,Arnsberg,Bradley James,205,76,R,R,1B
arntzor01,Orie,Arntzen,Orie Edgar,200,73,R,R,Pitcher
arochre01,Rene,Arocha,Rene,180,72,R,R,OF
arojo01,Jonathan,Aro,Jonathan Arturo,235,72,R,R,RF
arredjo01,Jose,Arredondo,Jose Juan,190,72,R,R,CF
arrieja01,Jake,Arrieta,Jacob Joseph,225,76,R,R,SS
arrigge01,Gerry,Arrigo,Gerald William,185,73,L,L,OF
arrojro01,Rolando,Arrojo,Luis Rolando,215,76,R,R,1B
arroybr01,Bronson,Arroyo,Bronson Anthony,185,75,R,R,DH
arroyfe01,Fernando,Arroyo,Fernando,180,74,R,R,SS
arroylu01,Luis,Arroyo,Luis Enrique,178,68,L,L,OF
arroyru01,Rudy,Arroyo,Rudolph,195,74,L,L,RF
arrueer01,Erisbel,Arruebarrena,Barbaro Erisbel,230,73,R,R,CF
arundha01,Harry,Arundel,Harry,145,66,,R,DH
arundtu01,Tug,Arundel,John Thomas,175,70,R,R,1B
asadora01,Randy,Asadoor,Randall Carl,185,73,R,R,OF
asbelji01,Jim,Asbell,James Marion,195,72,R,R,CF
asbjoca01,Casper,Asbjornson,Robert Anthony,196,73,R,R,SS
ascanjo01,Jose,Ascanio,Jose Eleazar,195,71,R,R,1B
ascheco01,Cody,Asche,Cody James,205,73,L,R,LF
asencmi01,Miguel,Asencio,Miguel,190,74,R,R,LF
ashburi01,Richie,Ashburn,Don Richard,170,70,L,R,OF
ashbyal01,Alan,Ashby,Alan Dean,185,74,B,R,CF
ashbyan01,Andy,Ashby,Andrew Jason,180,73,R,R,2B
asheral01,Alec,Asher,Alec Edward,230,76,R,R,RF
ashfotu01,Tucker,Ashford,Thomas Steven,195,73,R,R,RF
ashke01,Ken,Ash,Kenneth Lowther,165,71,R,R,SS
ashlebi01,Billy,Ashley,Billy Manual,220,79,R,R,LF
ashlene01,Nevin,Ashley,Nevin Robert,245,73,R,R,OF
asmusto01,Tom,Asmussen,Thomas William,,71,,R,OF
asprobo01,Bob,Aspromonte,Robert Thomas,170,74,R,R,SS
asproke01,Ken,Aspromonte,Kenneth Joseph,180,72,R,R,RF
asselbr01,Brian,Asselstine,Brian Hanly,175,73,L,R,C
assenpa01,Paul,Assenmacher,Paul Andre,195,75,L,L,3B
astacez01,Ezequiel,Astacio,Ezequiel F.,200,75,R,R,Pitcher
astacpe01,Pedro,Astacio,Pedro Julio,174,74,R,R,LF
astrojo01,Joe,Astroth,Joseph Henry,187,69,R,R,1B
asuajca01,Carlos,Asuaje,Carlos A.,160,69,L,R,LF
atchisc01,Scott,Atchison,Scott Barham,200,74,R,R,LF
atchlju01,Justin,Atchley,Justin Scott,215,75,L,L,1B
atherch01,Charlie,Atherton,Charles Morgan Herbert,160,70,R,R,OF
atherke01,Keith,Atherton,Keith Rowe,200,76,R,R,SS
atilalu01,Luis,Atilano,Luis A.,220,74,R,R,OF
atkinal01,Al,Atkinson,Albert Wright,165,71,R,R,2B
atkinbi01,Bill,Atkinson,William Cecil Glenn,165,67,L,R,1B
atkined01,Ed,Atkinson,Edward,,,,,LF
atkinga01,Garrett,Atkins,Garrett Bernard,190,74,R,R,2B
atkinja01,James,Atkins,James Curtis,205,75,L,R,Pitcher
atkinle01,Lefty,Atkinson,Hubert Burley,149,66,L,L,RF
atkinmi01,Mitch,Atkins,Mitchell Shane,225,76,R,R,OF
atkinto01,Tommy,Atkins,Francis Montgomery,165,70,L,L,3B
attredi01,Dick,Attreau,Richard Gilbert,160,72,L,L,OF
atwelto01,Toby,Atwell,Maurice Dailey,185,69,L,R,C
atwoobi01,Bill,Atwood,William Franklin,190,71,R,R,LF
atzja01,John,Atz,Jacob Henry,160,69,R,R,DH
aubreha01,Chub,Aubrey,Harry Herbert,130,67,R,R,C
aubremi01,Michael,Aubrey,Robert Michael,190,72,L,L,C
aucoide01,Derek,Aucoin,Derek Alfred,235,79,R,R,3B
auderi01,Rich,Aude,Richard Thomas,180,77,R,R,DH
auerbri01,Rick,Auerbach,Frederick Steven,165,72,R,R,3B
augenbr01,Bryan,Augenstein,Bryan Christopher,230,78,R,R,3B
augusda01,Dave,Augustine,David Ralph,174,74,R,R,SS
augusdo01,Don,August,Donald Glenn,190,75,R,R,3B
augusje01,Jerry,Augustine,Gerald Lee,183,72,L,L,3B
aukerel01,Elden,Auker,Elden LeRoy,194,74,R,R,LF
auldsle01,Tex,Aulds,Leycester Doyle,185,74,R,R,CF
aultdo01,Doug,Ault,Douglas Reagan,200,75,R,L,RF
aumonph01,Phillippe,Aumont,Phillippe,240,79,L,R,SS
aurilri01,Rich,Aurilia,Richard Santo,170,72,R,R,RF
ausanjo01,Joe,Ausanio,Joseph John,205,73,R,R,RF
ausmubr01,Brad,Ausmus,Bradley David,190,71,R,R,3B
austde01,Dennis,Aust,Dennis Kay,180,71,R,R,C
austihe01,Henry,Austin,Henry C.,,,,,RF
austije01,Jeff,Austin,Jeffrey Wellington,185,72,R,R,CF
austiji01,Jimmy,Austin,James Philip,155,67,B,R,DH
austiji02,Jim,Austin,James Parker,200,74,R,R,LF
austiri01,Rick,Austin,Rick Gerald,190,76,R,L,LF
austity01,Tyler,Austin,Christopher Tyler,220,74,R,R,1B
autryal01,Al,Autry,Albert,225,77,R,R,RF
autrych01,Chick,Autry,William Askew,168,71,L,L,C
autrych02,Chick,Autry,Martin Gordon,180,72,R,R,C
avenbr01,Bruce,Aven,David Bruce,180,69,R,R,3B
averiea01,Earl,Averill,Howard Earl,172,69,L,R,CF
averiea02,Earl,Averill,Earl Douglas,185,70,R,R,RF
averyst01,Steve,Avery,Steven Thomas,180,76,L,L,Pitcher
averyxa01,Xavier,Avery,Xavier Tyrone,190,72,L,L,C
avilaal01,Alex,Avila,Alexander Thomas,210,71,L,R,DH
avilabo01,Bobby,Avila,Roberto Francisco,175,70,R,R,RF
avilalu01,Luis,Avilan,Luis Armando,225,74,L,L,Pitcher
avilemi01,Mike,Aviles,Michael Anthony,205,70,R,R,LF
avilera01,Ramon,Aviles,Ramon Antonio,155,69,R,R,SS
avreaja01,Jay,Avrea,James Epherium,175,73,R,R,DH
axelrdy01,Dylan,Axelrod,Dylan Davis Haines,195,70,R,R,DH
axforjo01,John,Axford,John Berton,220,77,R,R,Pitcher
ayalabe01,Benny,Ayala,Benigno,185,73,R,R,OF
ayalabo01,Bobby,Ayala,Robert Joseph,190,74,R,R,SS
ayalalu01,Luis,Ayala,Luis Ignacio,205,74,R,R,RF
aybarer01,Erick,Aybar,Erick Johan,195,70,B,R,LF
aybarma01,Manny,Aybar,Manuel Antonio,165,73,R,R,Pitcher
aybarwi01,Willy,Aybar,Willy Del Jesus,205,71,B,R,SS
aydelja01,Jake,Aydelott,Jacob Stuart,180,72,L,R,SS
ayersbi01,Bill,Ayers,William Oscar,185,75,R,R,RF
ayersdo01,Doc,Ayers,Yancey Wyatt,185,73,R,R,LF
aylwadi01,Dick,Aylward,Richard John,190,72,R,R,RF
ayraubo01,Bob,Ayrault,Robert Cunningham,230,76,R,R,C
ayraujo01,Joe,Ayrault,Joseph Allen,190,75,R,R,2B
azcuejo01,Joe,Azcue,Jose Joaquin,190,72,R,R,OF
azocaos01,Oscar,Azocar,Oscar Gregorio,170,73,L,L,3B
babbch01,Charlie,Babb,Charles Amos,165,70,B,R,3B
babcobo01,Bob,Babcock,Robert Ernest,210,77,R,R,Pitcher
babelo01,Loren,Babe,Loren Rolland,180,70,L,R,1B
babicjo01,Johnny,Babich,John Charles,185,73,R,R,Pitcher
babinch01,Charlie,Babington,Charles Percy,170,72,R,R,C
babitsh01,Shooty,Babitt,Mack Neal,174,68,R,R,CF
backebr01,Brandon,Backe,Brandon Allen,182,72,R,R,OF
backmle01,Les,Backman,Lester John,195,72,R,R,C
backmwa01,Wally,Backman,Walter Wayne,160,69,B,R,RF
baconed01,Eddie,Bacon,Edgar Suter,,,,,1B
bacsimi01,Mike,Bacsik,Michael James,180,74,R,R,SS
bacsimi02,Mike,Bacsik,Michael Joseph,225,74,L,L,2B
baczefr01,Fred,Baczewski,Frederic John,185,74,L,L,1B
badenbu01,Burke,Badenhop,Burke Heinrich,205,77,R,R,DH
baderar01,Art,Bader,Arthur Herman,170,70,R,R,OF
baderlo01,King,Bader,Lore Verne,175,72,L,R,LF
badgrre01,Red,Badgro,Morris Hiram,190,72,L,R,RF
baeched01,Ed,Baecht,Edward Joseph,195,75,R,R,DH
baekch01,Cha-Seung,Baek,Cha-Seung,190,76,R,R,2B
baergca01,Carlos,Baerga,Carlos Obed,165,71,B,R,Pitcher
baezbe01,Benito,Baez,Benito,160,72,L,L,1B
baezda01,Danys,Baez,Danys G.,225,75,R,R,2B
baezja01,Javier,Baez,Ednel Javier,190,72,R,R,C
baezjo01,Jose,Baez,Jose Antonio,160,68,R,R,3B
baezke01,Kevin,Baez,Kevin Richard,160,72,R,R,DH
baezpe01,Pedro,Baez,Pedro Alberys,235,72,R,R,OF
bagbyji01,Jim,Bagby,James Charles Jacob,170,72,B,R,SS
bagbyji02,Jim,Bagby,James Charles Jacob,170,74,R,R,2B
bagwebi01,Bill,Bagwell,William Mallory,175,73,L,L,Pitcher
bagweje01,Jeff,Bagwell,Jeffrey Robert,195,72,R,R,SS
bahnsst01,Stan,Bahnsen,Stanley Raymond,185,74,R,R,LF
bahred01,Ed,Bahr,Edson Garfield,172,73,R,R,2B
bahrefr01,Frank,Bahret,Franklin F.,184,73,,,LF
baichgr01,Grover,Baichley,Grover Cleveland,165,68,R,R,LF
bailean01,Andrew,Bailey,Andrew Scott,240,75,R,R,DH
bailebi01,Bill,Bailey,William F.,165,71,L,L,C
bailebi02,Bill,Bailey,Harry Lewis,170,70,L,R,DH
bailebo01,Bob,Bailey,Robert Sherwood,180,73,R,R,LF
baileco01,Cory,Bailey,Philip Cory,195,72,R,R,Pitcher
baileed01,Ed,Bailey,Lonas Edgar,205,74,L,R,SS
bailefr01,Fred,Bailey,Frederick Middleton,150,71,L,L,LF
bailege01,Gene,Bailey,Arthur Eugene,160,68,R,R,DH
baileha01,Harvey,Bailey,Harvey Francis,160,72,,L,1B
baileho01,Howard,Bailey,Howard Lee,195,72,R,L,3B
baileho02,Homer,Bailey,David Dewitt,225,76,R,R,1B
baileje01,Jeff,Bailey,Jeffrey Todd,200,74,R,R,Pitcher
baileji01,Jim,Bailey,James Hopkins,210,74,B,L,CF
baileki01,King,Bailey,Linwood Clifton,185,72,L,L,LF
bailema01,Mark,Bailey,John Mark,195,77,B,R,C
bailero01,Roger,Bailey,Charles Roger,180,73,R,R,3B
bailesc01,Scott,Bailes,Scott Alan,170,74,L,L,OF
bailest01,Steve,Bailey,Steven John,194,73,R,R,DH
bailesw01,Sweetbread,Bailey,Abraham Lincoln,184,72,R,R,2B
bailobo01,Bob,Bailor,Robert Michael,170,71,R,R,C
baineha01,Harold,Baines,Harold Douglas,175,74,L,L,CF
bainlo01,Loren,Bain,Herbert Loren,190,72,R,R,LF
bairdal01,Al,Baird,Albert Wells,160,69,R,R,1B
bairdbo01,Bob,Baird,Robert Allen,195,76,L,L,OF
bairddo01,Doug,Baird,Howard Douglas,148,69,R,R,C
bairdo01,Doug,Bair,Charles Douglas,170,72,R,R,Pitcher
baislje01,Jeff,Baisley,Jeffrey Scot,225,75,R,R,RF
bajenje01,Jeff,Bajenaru,Jeffrey Michael,190,73,R,R,Pitcher
bakelje01,Jersey,Bakley,Edward Enoch,170,68,R,R,C
bakenda01,Dave,Bakenhaster,David Lee,168,70,R,R,LF
bakeral01,Al,Baker,Albert Jones,170,71,R,R,CF
bakerbi01,Bill,Baker,William Presley,200,72,R,R,RF
bakerbo01,Bock,Baker,Charles,181,69,,L,SS
bakerch01,Charlie,Baker,Charles Arthur,140,64,R,R,RF
bakerch02,Chuck,Baker,Charles Joseph,180,71,R,R,OF
bakerda01,Dave,Baker,David Glenn,185,72,L,R,SS
bakerde01,Del,Baker,Delmer David,176,71,R,R,CF
bakerdo01,Doug,Baker,Douglas Lee,165,69,B,R,1B
bakerdu01,Dusty,Baker,Johnnie B.,183,74,R,R,C
bakerer01,Ernie,Baker,Earnest Gould,160,70,R,R,1B
bakerfl01,Floyd,Baker,Floyd Wilton,160,69,L,R,OF
bakerfr01,Home Run,Baker,John Franklin,173,71,L,R,2B
bakerfr02,Frank,Baker,Frank,180,70,L,R,3B
bakerfr03,Frank,Baker,Frank Watts,178,74,L,R,1B
bakerge01,George,Baker,George F.,162,71,,,LF
bakerge02,Gene,Baker,Eugene Walter,170,73,R,R,1B
bakerho01,Howard,Baker,Howard Francis,175,71,R,R,LF
bakerja01,Jack,Baker,Jack Edward,225,77,R,R,RF
bakerje01,Jesse,Baker,Jesse Ormond,188,71,L,L,LF
bakerje02,Jesse,Baker,Jesse,140,64,R,R,DH
bakerje03,Jeff,Baker,Jeffrey Glen,220,74,R,R,RF
bakerjo01,John,Baker,John David,215,73,L,R,3B
bakerki01,Kirtley,Baker,Kirtley,160,69,R,R,C
bakerne01,Neal,Baker,Neal Vernon,175,73,R,R,Pitcher
bakerno01,Norm,Baker,Norman Leslie,,,,,1B
bakerph01,Phil,Baker,Philip,152,68,L,L,SS
bakersc01,Scott,Baker,Scott,175,74,L,L,CF
bakersc02,Scott,Baker,Timothy Scott,215,76,R,R,LF
bakerst01,Steve,Baker,Steven Byrne,185,72,R,R,1B
bakerto01,Tom,Baker,Thomas Calvin,180,73,R,R,C
bakerto02,Tom,Baker,Thomas Henry,195,72,L,L,DH
bakertr01,Tracy,Baker,Trace Lee,180,73,R,R,3B
bakopa01,Paul,Bako,Gabor Paul,205,74,L,R,SS
balasmi01,Mike,Balas,Mitchell Francis,195,72,R,R,3B
balazjo01,John,Balaz,John Lawrence,180,75,R,R,Pitcher
balbost01,Steve,Balboni,Stephen Charles,225,75,R,R,C
balcebo01,Bobby,Balcena,Robert Rudolph,160,67,R,L,2B
baldero01,Rocco,Baldelli,Rocco Dan,190,76,R,R,3B
baldsja01,Jack,Baldschun,Jack Edward,175,73,R,R,DH
baldwbi01,Billy,Baldwin,Robert Harvey,175,72,L,L,1B
baldwda01,Dave,Baldwin,David George,200,74,R,R,C
baldwfr01,Frank,Baldwin,Frank DeWitt,195,71,R,R,1B
baldwha01,Harry,Baldwin,Howard Edward,160,71,R,R,DH
baldwhe01,Henry,Baldwin,Henry Clay,180,71,R,R,3B
baldwja01,James,Baldwin,James,210,75,R,R,LF
baldwje01,Jeff,Baldwin,Jeffrey Allen,180,73,L,L,SS
baldwki01,Kid,Baldwin,Clarence Geoghan,147,66,R,R,Pitcher
baldwla01,Lady,Baldwin,Charles B.,160,71,R,L,3B
baldwma01,Mark,Baldwin,Marcus Elmore,190,72,R,R,LF
baldwof01,Orson,Baldwin,Orson Frederick,185,,,R,2B
baldwre01,Reggie,Baldwin,Reginald Conrad,195,73,R,R,1B
baldwri01,Rick,Baldwin,Rickey Alan,180,75,L,R,2B
balejo01,John,Bale,John Robert,210,76,L,L,1B
balenmi01,Mike,Balenti,Michael Richard,175,71,R,R,RF
balenwl01,Wladimir,Balentien,Wladimir Ramon,220,74,R,R,Pitcher
balesco01,Collin,Balester,Collin Thomas,190,76,R,R,1B
balesle01,Lee,Bales,Wesley Owen,165,70,B,R,SS
balfogr01,Grant,Balfour,Grant Robert,200,74,R,R,OF
ballaje01,Jeff,Ballard,Jeffrey Scott,195,75,L,L,DH
ballar01,Art,Ball,Arthur,168,,,R,CF
balleja01,Jay,Baller,Jay Scott,215,78,R,R,DH
ballepe01,Pelham,Ballenger,Pelham Ashby,160,71,R,R,3B
ballima01,Mark,Ballinger,Mark Alan,205,78,R,R,LF
ballje01,Jeff,Ball,Jeffery D.,185,70,R,R,3B
ballji01,Jim,Ball,James Chandler,175,71,R,R,OF
ballne01,Neal,Ball,Cornelius,145,67,R,R,LF
ballowi01,Win,Ballou,Noble Winfred,170,70,R,R,DH
balsato01,Tony,Balsamo,Anthony Fred,185,74,R,R,DH
bambege01,George,Bamberger,George Irvin,175,72,R,R,LF
bambeha01,Hal,Bamberger,Harold Earl,173,72,L,R,OF
banckst01,Studs,Bancker,John V.,,,,,CF
bancrda01,Dave,Bancroft,David James,160,69,B,R,CF
bancrfr99,Frank,Bancroft,Frank Carter,,,,,1B
bandoch01,Chris,Bando,Christopher Michael,195,72,B,R,CF
bandosa01,Sal,Bando,Salvatore Leonard,195,72,R,R,OF
bandyje01,Jett,Bandy,Jett Adam,235,76,R,R,DH
baneed01,Eddie,Bane,Edward Norman,160,69,R,L,2B
baneydi01,Dick,Baney,Richard Lee,185,72,R,R,LF
banisje01,Jeff,Banister,Jeffery Todd,200,74,R,R,CF
bankhda01,Dan,Bankhead,Daniel Robert,184,73,R,R,OF
bankhsc01,Scott,Bankhead,Michael Scott,175,70,R,R,3B
banksbi01,Bill,Yerrick,William John,150,71,R,R,DH
banksbr01,Brian,Banks,Brian Glen,200,75,B,R,CF
bankser01,Ernie,Banks,Ernest,180,73,R,R,3B
banksev01,Bill,Bankston,Wilborn Everett,180,71,L,R,Pitcher
banksge01,George,Banks,George Edward,185,71,R,R,2B
banksjo01,Josh,Banks,Joshua Charles,215,75,R,R,RF
bankswe01,Wes,Bankston,Wesley Wade,215,76,R,R,Pitcher
bankswi01,Willie,Banks,Willie Anthony,190,73,R,R,CF
bannial01,Alan,Bannister,Alan,170,71,R,R,Pitcher
bannibr01,Brian,Bannister,Brian Patrick,202,74,R,R,DH
bannifl01,Floyd,Bannister,Floyd Franklin,190,73,L,L,OF
banniji01,Jim,Banning,James M.,150,66,L,R,OF
bannoji01,Jimmy,Bannon,James Henry,160,65,R,R,DH
bannoto01,Tom,Bannon,Thomas Edward,175,68,R,R,C
bantaja01,Jack,Banta,Jackie Kay,175,74,L,R,C
bantzbr01,Brandon,Bantz,Brandon,205,73,R,R,CF
banuema01,Manny,Banuelos,Manuel,215,70,R,L,2B
baptitr01,Travis,Baptist,Travis Steven,195,72,L,L,LF
barajro01,Rod,Barajas,Rodrigo Richard,250,74,R,R,DH
barbajo01,Johnny,Barbato,John Edward,235,73,R,R,RF
barbare01,Red,Barbary,Donald Odell,190,75,R,R,1B
barbawa01,Walter,Barbare,Walter Lawrence,162,72,R,R,1B
barbebr01,Bret,Barberie,Bret Edward,185,71,B,R,CF
barbebr02,Brian,Barber,Brian Scott,175,73,R,R,2B
barbech01,Charlie,Barber,Charles D.,148,70,R,R,RF
barbeda01,Dave,Barbee,David Monroe,178,71,R,R,DH
barbefr01,Frank,Barberich,Frank Frederick,175,70,B,R,CF
barbeja01,Jap,Barbeau,William Joseph,140,65,R,R,1B
barbest01,Steve,Barber,Stephen David,195,72,L,L,C
barbest02,Steve,Barber,Steven Lee,190,73,R,R,C
barbetu01,Turner,Barber,Tyrus Turner,170,71,L,R,OF
barbiji01,Jim,Barbieri,James Patrick,155,67,L,R,OF
barcelo01,Lorenzo,Barcelo,Lorenzo Antonio,230,76,R,R,DH
barclcu01,Curt,Barclay,Curtis Cordell,210,75,R,R,2B
barclge01,George,Barclay,George Oliver,162,70,R,R,2B
bardda01,Daniel,Bard,Daniel Paul,215,76,R,R,LF
bardebr01,Brian,Barden,Brian David,190,71,R,R,DH
bardjo01,Josh,Bard,Joshua David,225,75,B,R,2B
barera01,Ray,Bare,Raymond Douglas,185,74,R,R,OF
barfije01,Jesse,Barfield,Jesse Lee,200,73,R,R,CF
barfijo01,John,Barfield,John David,195,73,L,L,SS
barfijo02,Josh,Barfield,Joshua LaRoy,190,72,R,R,RF
barfocl01,Clyde,Barfoot,Clyde Raymond,170,72,R,R,2B
bargagr01,Greg,Bargar,Greg Robert,185,74,R,R,C
bargecy01,Cy,Barger,Eros Bolivar,160,72,L,R,Pitcher
barkbr01,Brian,Bark,Brian Stuart,170,69,L,L,SS
barkeal01,Al,Barker,Alfred L.,162,72,,,OF
barkean01,Andy,Barkett,Andrew Jon,205,73,L,L,RF
barkegl01,Glen,Barker,Glen F.,180,70,B,R,3B
barkeke01,Kevin,Barker,Kevin Stewart,195,74,L,L,LF
barkele01,Len,Barker,Leonard Harold,225,77,R,R,3B
barkera01,Ray,Barker,Raymond Herrell,192,72,L,R,CF
barkeri01,Richie,Barker,Richard Frank,210,74,R,R,C
barkese01,Sean,Barker,Sean Reed,220,75,R,R,RF
barklbr01,Brian,Barkley,Brian Edward,180,74,L,L,2B
barklje01,Jeff,Barkley,Jeffrey Carver,185,75,B,R,CF
barklre01,Red,Barkley,John Duncan,160,71,R,R,CF
barklsa01,Sam,Barkley,Samuel W.,180,71,R,R,DH
barlial99,Al,Barlick,Albert Joseph,185,71,,,1B
barlomi01,Mike,Barlow,Michael Roswell,210,78,L,R,RF
barloto01,Tom,Barlow,Thomas H.,,,,,3B
barmebr01,Bruce,Barmes,Bruce Raymond,165,68,L,R,OF
barmecl01,Clint,Barmes,Clint Harold,200,73,R,R,SS
barnaba01,Babe,Barna,Herbert Paul,210,74,L,R,1B
barnach01,Charlie,Barnabe,Charles Edward,164,71,L,L,SS
barneau01,Austin,Barnes,Austin Scott,195,70,R,R,OF
barnebi01,Bill,Barnes,William Horace,175,70,,,3B
barnebo01,Bob,Barnes,Robert Avery,150,71,L,L,SS
barnebr01,Brian,Barnes,Brian Keith,170,69,L,L,2B
barnebr02,Brandon,Barnes,Brandon Michael,210,74,R,R,LF
barneda01,Darwin,Barney,Darwin James Kunane,180,70,R,R,LF
barneda02,Danny,Barnes,Daniel J.,195,73,L,R,3B
barneed01,Ed,Barney,Edmund J.,178,70,L,R,2B
barneep01,Eppie,Barnes,Everett Duane,175,69,L,R,1B
barnefr01,Frank,Barnes,Frank Samuel,195,74,L,L,LF
barnefr02,Frank,Barnes,Frank,170,72,R,R,1B
barneho01,Honey,Barnes,John Francis,175,70,L,R,CF
barneja01,Jacob,Barnes,Jacob Andrew,220,74,R,R,1B
barneje01,Jesse,Barnes,Jesse Lawrence,170,72,L,R,2B
barnejo01,John,Barnes,John Delbert,205,74,R,R,OF
barneju01,Junie,Barnes,Junie Shoaf,170,71,L,L,DH
barnela01,Larry,Barnes,Larry Richard,195,73,L,L,DH
barnelu01,Lute,Barnes,Luther Owens,160,70,R,R,C
barnema01,Matt,Barnes,Matthew D.,210,76,R,R,3B
barnere01,Red,Barnes,Emile Deering,158,70,L,R,OF
barnere02,Rex,Barney,Rex Edward,185,75,R,R,LF
barneri01,Rich,Barnes,Richard Monroe,186,76,R,L,1B
barnero01,Ross,Barnes,Charles Roscoe,145,68,R,R,CF
barnesa01,Sam,Barnes,Samuel Thomas,150,68,L,R,C
barnesc01,Scott,Barnes,Scott Michael,200,76,L,L,DH
barnesk01,Skeeter,Barnes,William Henry,175,71,R,R,RF
barneto01,Tony,Barnette,Anthony Lee,190,73,R,R,C
barnevi01,Virgil,Barnes,Virgil Jennings,165,72,R,R,LF
barnhcl01,Clyde,Barnhart,Clyde Lee,155,70,R,R,SS
barnhed01,Edgar,Barnhart,Edgar Vernon,160,70,L,R,C
barnhle01,Les,Barnhart,Leslie Earl,180,72,R,R,OF
barnhtu01,Tucker,Barnhart,Tucker Jackson,190,71,B,R,OF
barnhvi01,Vic,Barnhart,Victor Dee,188,72,R,R,Pitcher
barnibi01,Billy,Barnie,William Harrison,157,67,,R,2B
barnige01,George,Barnicle,George Bernard,175,74,R,R,DH
barnoed01,Ed,Barnowski,Edward Anthony,195,74,R,R,2B
barnwch01,Chris,Barnwell,Christopher Edward,180,70,R,R,OF
barojsa01,Salome,Barojas,Salome,160,69,R,R,SS
baronda01,Daniel,Barone,Daniel Edward,185,74,R,R,CF
barondi01,Dick,Barone,Richard Anthony,165,69,R,R,OF
baronst01,Steve,Baron,Steven Phillip,205,72,R,R,SS
barracu01,Cuno,Barragan,Facundo Anthony,180,71,R,R,DH
barrage01,German,Barranca,German,160,72,L,R,LF
barraky01,Kyle,Barraclough,Kyle David,225,75,R,R,OF
barrbo01,Bob,Barr,Robert McClelland,192,73,R,R,1B
barrbo02,Bob,Barr,Robert Alexander,175,72,R,R,RF
barre01,John,Barrett,John,,,,,2B
barreaa01,Aaron,Barrett,Aaron James,230,75,R,R,LF
barrebi01,Bill,Barrett,William,,,,,CF
barrebi02,Bill,Barrett,William Joseph,175,72,R,R,LF
barrebo01,Bob,Barrett,Robert Schley,175,71,R,R,OF
barredi01,Dick,Barrett,Tracy Souter,175,69,R,R,CF
barrefr01,Frank,Barrett,Francis Joseph,173,74,R,R,SS
barreja01,Jake,Barrett,Jake Dalton,240,74,R,R,C
barreji01,Jimmy,Barrett,James Erigena,170,67,L,R,CF
barrejo01,Johnny,Barrett,John Joseph,170,70,L,L,C
barrema01,Marty,Barrett,Martin F.,170,69,R,R,2B
barrema02,Marty,Barrett,Martin Glenn,175,70,R,R,1B
barremi01,Michael,Barrett,Michael Patrick,185,75,R,R,SS
barrere01,Red,Barrett,Charles Henry,183,71,R,R,CF
barreti01,Tim,Barrett,Timothy Wayne,185,73,L,R,RF
barreto01,Tom,Barrett,Thomas Loren,157,69,B,R,DH
